asset_path,source_path,source_commit,source_blob_sha,source_file_sha256,asset_sha256,evidence_class,thesis_use,citation_allowed,derived_or_copied,derivation,caveat
data/optimization/lambda_grid.csv,artifacts/opt/o4_nested/re2ob/config.json;docs/OPT_SEARCH_SPACE_FREEZE_V1.md,9342e06db91945be2e44703437229ba45b18bda8,e92f1b3f81f5c1083c8dfd998e83b56da0525577;8c782fc2c022c29ef26596e2b2ad9f2b888dc688,a275eebe8449b94a025abc5fb60df75b886be3cb137ad02270ed7f6a1813a4dc;b1737ff725ac65dcab0c97295cef2e73a7ecc0c8ce14a298393707b0b4100d2f,76f94980e0e45d15ecbaa43dc097d937f24989c2b4d4858e8b808ea220d7baf6,SUPPORTING,frozen ranker and lambda grid,true,DERIVED,Read the executed Conditional-Logit grid and preserve unavailable-ranker statuses.,Unavailable XGBoost/LightGBM is not a negative performance result.
data/optimization/nested_selection_summary.csv,artifacts/opt/o4_nested/re2ob/selection_trace.json;artifacts/opt/o4_nested/re2tt/selection_trace.json;docs/OPT_NESTED_SELECTION_RESULTS.md,9342e06db91945be2e44703437229ba45b18bda8,241370086a0f16f8c0665815787edff030afde1b;d3eebe93800eb0b6b0ca9f37275be1ef45efa49c;44ca6a2e5e68aaa53ca2c8176ff9f1844435cbf4,5094e8abf88673dea07678df569d7abac9a3b804ad7c729277633cff35f3319a;f94c1c1b82b47daaf78f8d3baac6808928bb6ee100c7ec981c480b9e1576e2b0;02d3fe7c15f8c0b405347d4b7cc804e210e4c1ae4b9188ce7fcf66682f66092e,be1bc418874e2bf2faa364e280fbebfb35e07a11426ce3267d553cdf01ee4160,DEVELOPMENT,nested selection and ranker availability,true,DERIVED,Flattened the six frozen outer-fold selection records; unavailable rankers remain explicit.,
data/optimization/per_dataset_opt_metrics.csv,artifacts/evidence_closure/metric_reconstruction_v1_1.json;artifacts/opt/final/PER-DATASET-OPT/re2ob/metrics.json;artifacts/opt/final/PER-DATASET-OPT/re2tt/metrics.json,9342e06db91945be2e44703437229ba45b18bda8,6efb80e1c0e91a49dd3a724bd8870da78814d9ff;b071cd99c13c846592d71cfd06c556aa87a89ada;cab7c1956a4b47a0a43aac848405fa514cc30ae4,0cfc89c2bf48abeabb931a668522a80ba7cf7121f30fed3344fae866202e78c3;f11cea33636487eae7706f78ca71f6b6ac39d149e3bb6fce5f7acb5de43c5d87;5d691c9ebdd7c27d0183384704f50c7da3628d4cf91c9727a6d45dc2e101205e,ea0962332b2f8859bc6853bb7939a7563c723a82027b919296c0f4a2b5c8409c,DEVELOPMENT,GLOBAL-OPT or PER-DATASET-OPT post-study metrics,true,DERIVED,Read committed post-study metrics and canonical evidence-level semantics.,PER-DATASET complete candidate rankings remain NOT_AUDITABLE.
data/optimization/representation_search_space.csv,artifacts/opt/o3_search_space/README.md;artifacts/opt/o4_nested/re2ob/feature_names.json;docs/OPT_SEARCH_SPACE_FREEZE_V1.md,9342e06db91945be2e44703437229ba45b18bda8,8c782fc2c022c29ef26596e2b2ad9f2b888dc688;f17ac08a73c8e8099e43fd7ebffe9d65dade1b76;8c782fc2c022c29ef26596e2b2ad9f2b888dc688,b1737ff725ac65dcab0c97295cef2e73a7ecc0c8ce14a298393707b0b4100d2f;c0e6b9ebb5d2a323bae2983fc039be5ede64073dc63650090edc12c07a18c2a5;b1737ff725ac65dcab0c97295cef2e73a7ecc0c8ce14a298393707b0b4100d2f,2c708ea37e9a949c15c8f80db0e4064311aab43e3d22c1afc2e5a4dd910da80f,SUPPORTING,configuration robustness search space,true,DERIVED,Read the six representation keys and dimensions from the frozen O4 feature-name manifest.,"This is a frozen post-study search space, not a comprehensive sensitivity analysis."
data/reproducibility/feature_schema_68d.csv,src/rca/features.py;src/rca/final_method.py,9342e06db91945be2e44703437229ba45b18bda8,f965379d7c61aacfaa007c537c4a9f5cf3824068;3c7f684e8481bbd257ba457586f8efbf31241abd,91d452cc17bb2bdc51712a65e13cd079057f1d112016ef94836bbc13445e0a11;8587e9790d6a1d0d73ce9ae3b3149baea6a8e61153475f48f0cdc7143b6dbed7,527a2bf08c464fbdd1851207a12383ff908451e836e54051ca96c34b87f159e1,CANONICAL,dynamic frozen Z2 feature schema,true,DERIVED,Read field constants from the frozen implementation and computed the feature-order digest.,
data/reproducibility/frozen_configuration.csv,artifacts/final_method/re2ob/config.json;artifacts/final_method/re2tt/config.json;docs/RCA_FINAL_SCIENTIFIC_FREEZE_V1.md;src/rca/features.py;src/rca/final_method.py,9342e06db91945be2e44703437229ba45b18bda8,4acd42e43527e9274aa12029effbab509136475c;4acd42e43527e9274aa12029effbab509136475c;ccd78dbb27f276e424c9671df63f4fd594edb585;f965379d7c61aacfaa007c537c4a9f5cf3824068;3c7f684e8481bbd257ba457586f8efbf31241abd,7c05c384d20e9538da30a4fd6d4ab9467053396b250c1d1051db0236ce1aadcf;7c05c384d20e9538da30a4fd6d4ab9467053396b250c1d1051db0236ce1aadcf;d0a3782d1835d986a59bf8f23e120c8dc14944ad8bf10f3698917d50ae4468d0;91d452cc17bb2bdc51712a65e13cd079057f1d112016ef94836bbc13445e0a11;8587e9790d6a1d0d73ce9ae3b3149baea6a8e61153475f48f0cdc7143b6dbed7,5dc06334d91843fc19f19b39f95f575d71657afce55f05b56e97259e733a7670,CANONICAL,frozen method configuration,true,DERIVED,Same frozen configuration exposed as a thesis-friendly fact table.,
data/reproducibility/frozen_configuration.json,artifacts/final_method/re2ob/config.json;artifacts/final_method/re2tt/config.json;docs/RCA_FINAL_SCIENTIFIC_FREEZE_V1.md;src/rca/features.py;src/rca/final_method.py,9342e06db91945be2e44703437229ba45b18bda8,4acd42e43527e9274aa12029effbab509136475c;4acd42e43527e9274aa12029effbab509136475c;ccd78dbb27f276e424c9671df63f4fd594edb585;f965379d7c61aacfaa007c537c4a9f5cf3824068;3c7f684e8481bbd257ba457586f8efbf31241abd,7c05c384d20e9538da30a4fd6d4ab9467053396b250c1d1051db0236ce1aadcf;7c05c384d20e9538da30a4fd6d4ab9467053396b250c1d1051db0236ce1aadcf;d0a3782d1835d986a59bf8f23e120c8dc14944ad8bf10f3698917d50ae4468d0;91d452cc17bb2bdc51712a65e13cd079057f1d112016ef94836bbc13445e0a11;8587e9790d6a1d0d73ce9ae3b3149baea6a8e61153475f48f0cdc7143b6dbed7,3f649e30c036218d4dfde9aaa56bd80d802d8c5d1a20f7e162d84ebf1eae0f63,CANONICAL,frozen method configuration,true,DERIVED,"Cross-checked code constants, final configs, and canonical freeze wording.",
data/reproducibility/model_fit_diagnostics.csv,artifacts/final_method/re2ob/model_state_manifest.json;artifacts/final_method/re2tt/model_state_manifest.json,9342e06db91945be2e44703437229ba45b18bda8,2887f1b40778350940c824d5a60ffc6d896d543e;a1acddc98d4ee86189346ea91a90bc9c0e15ae3d,cdd1ed0a94418b9d1d61fafee87fda5624ea9a7adbbb01f4509b5300572b11fc;f617759a7531f73c927d1a63f3158874685154590b025975a1a0edc0e39fa793,6c2985899d91c6aa522f8512cda7f349fbdbf29d5b2a3cc5bc4d53842e9edd41,CANONICAL,persisted model-fit numerical integrity,true,DERIVED,Read-only flattening of persisted fold-state manifests; no model was refit.,
data/reproducibility/replay_integrity.csv,artifacts/final_method/re2ob/replay_audit.json;artifacts/final_method/re2tt/replay_audit.json,9342e06db91945be2e44703437229ba45b18bda8,5242fc19b2761d227a309f9dbdf81a11f39a6ee4;46f91a3e6fc61f6a1ba372ab012b47ea8b6cb1ee,53da9cb191a47a064aecb7e32393df74ab56960bcf0aab068d54cd52deb85537;a2f88ee2a9d643ba432a88422548e591d1b4a59ebfa40d88752069bf103b343f,6db895f17a99d0e90cac3d651b15a39659e7ecf8abdd04550922fede9e400a8c,CANONICAL,frozen replay integrity,true,DERIVED,Read-only flattening of persisted-state replay audits.,
data/telemetry/modality_information_funnel.csv,artifacts/evidence_closure/telemetry_information_loss_v1_1.json;docs/TELEMETRY_INFORMATION_LOSS_AUDIT_V1_1.md,9342e06db91945be2e44703437229ba45b18bda8,ecce29f1643e14e7b24cf9b5cbab4937c6e4d8e2;3463fdb5c4464cbc672d1ef9bec8b82d0861040b,5c553845b3527247649bffa40c7685278a23a0467895103c2f11b4c569f42898;87cf8f58f2213693b0c569bb67b125b858fcde5a648357e5a723ee63d2e28c47,c25e1bcfee21e9444d23448e433cedd946a0806e130f7cf09433bc449916df2d,CANONICAL,candidate-case modality information funnel,true,DERIVED,Flattened candidate-case counts and eligible-denominator rates from canonical Gate 3 evidence.,
data/telemetry/trace_error_information_loss.csv,artifacts/evidence_closure/telemetry_information_loss_v1_1.json;docs/TELEMETRY_INFORMATION_LOSS_AUDIT_V1_1.md,9342e06db91945be2e44703437229ba45b18bda8,ecce29f1643e14e7b24cf9b5cbab4937c6e4d8e2;3463fdb5c4464cbc672d1ef9bec8b82d0861040b,5c553845b3527247649bffa40c7685278a23a0467895103c2f11b4c569f42898;87cf8f58f2213693b0c569bb67b125b858fcde5a648357e5a723ee63d2e28c47,f9f1016926d87745b62b6916eed582f1c778e73e719ec8bef9cabc5de9811da7,CANONICAL,Trace Error information-loss mechanism,true,DERIVED,Flattened canonical Trace Error funnel diagnostics; no sparse replacement was run.,"This records robust-scale information loss, not a claim that raw Trace Error has no information."
data/telemetry/trace_error_representation_invariant.csv,artifacts/evidence_closure/trace_error_representation_invariant.json;docs/TRACE_ERROR_REPRESENTATION_INVARIANT.md,9342e06db91945be2e44703437229ba45b18bda8,cdecd9fdb09b2745eeaff171bda4fe7cdc3db43a;e547fced51108775f5ad0838d9fe517f05a7c9f1,f191b068fb1a38d72f85e847db2e65bb5739aba72f3b01b586b89acfc950f8b6;5a74abffa0bb25f97be87bfa211292b5ac7e39c078cc444bfd2cfe59b355fe2c,fc6acd7e6985d5f8ad667ceb7841aff06ca71c2f9284001a8ff1a6545c689f8e,CANONICAL,frozen 17D Trace Error representation invariant,true,DERIVED,Read-only flattening of the canonical 17D invariant; no feature removal or model scoring was performed.,"The official frozen representation remains four-channel 68D Z2, not 51D."
docs/canonical/BOOTSTRAP_FORENSIC_AUDIT.md,docs/BOOTSTRAP_FORENSIC_AUDIT.md,9342e06db91945be2e44703437229ba45b18bda8,fa13039401471c70cbebbf992310d6358eb6d305,a1f722b12a45a46600e8e752643469df80067596d6a658a87bdddaa5711c3322,a1f722b12a45a46600e8e752643469df80067596d6a658a87bdddaa5711c3322,CANONICAL,direct thesis evidence or authoritative interpretation,true,COPIED,byte-identical copy of committed frozen evidence,
docs/canonical/EVIDENCE_ERRATA.md,docs/EVIDENCE_ERRATA.md,9342e06db91945be2e44703437229ba45b18bda8,3ad78a4f0407b51a959105413a49e6f8f561cac7,96f456acbc9cb5909f5310a8904b9f8702e525d91a34ad7509bfbe11095dc599,96f456acbc9cb5909f5310a8904b9f8702e525d91a34ad7509bfbe11095dc599,CANONICAL,direct thesis evidence or authoritative interpretation,true,COPIED,byte-identical copy of committed frozen evidence,
docs/canonical/EVIDENCE_LEVEL_SEMANTIC_CORRECTION.md,docs/EVIDENCE_LEVEL_SEMANTIC_CORRECTION.md,9342e06db91945be2e44703437229ba45b18bda8,fc9e145c531fc674c05d412b1ee80c2740f3af50,5869e313966d1555eb73838120eaf7d713a6809b6df22cd41bc278b8d796631e,5869e313966d1555eb73838120eaf7d713a6809b6df22cd41bc278b8d796631e,CANONICAL,direct thesis evidence or authoritative interpretation,true,COPIED,byte-identical copy of committed frozen evidence,
docs/canonical/FINAL_METHOD_REPLAY_AUDIT.md,docs/FINAL_METHOD_REPLAY_AUDIT.md,9342e06db91945be2e44703437229ba45b18bda8,da803c0fb50089fd609c2c36c82105d8e4519b70,fc5d25a7f496f64b5ac3720cea88338705c1d861c121459b24f8c826254fd5b6,fc5d25a7f496f64b5ac3720cea88338705c1d861c121459b24f8c826254fd5b6,CANONICAL,direct thesis evidence or authoritative interpretation,true,COPIED,byte-identical copy of committed frozen evidence,
docs/canonical/INDEPENDENT_METRIC_RECONSTRUCTION_V1_1.md,docs/INDEPENDENT_METRIC_RECONSTRUCTION_V1_1.md,9342e06db91945be2e44703437229ba45b18bda8,f296abcc5b413686bfc1bd15ff5bd9c9ad3e5e80,e6851c2cab44ae4f928e990b7c1687b863032eb4e19f6ee49191ae50e75719ee,e6851c2cab44ae4f928e990b7c1687b863032eb4e19f6ee49191ae50e75719ee,CANONICAL,direct thesis evidence or authoritative interpretation,true,COPIED,byte-identical copy of committed frozen evidence,
docs/canonical/RCA_EVIDENCE_CLOSURE_PROTOCOL.md,docs/RCA_EVIDENCE_CLOSURE_PROTOCOL.md,9342e06db91945be2e44703437229ba45b18bda8,e68b71aa355c46ee25b45676592858632aff12d2,2ef11cd48cfd16d020944cbe4ba61ae881f07b1160c133cb0a7c18720a94cc10,2ef11cd48cfd16d020944cbe4ba61ae881f07b1160c133cb0a7c18720a94cc10,CANONICAL,direct thesis evidence or authoritative interpretation,true,COPIED,byte-identical copy of committed frozen evidence,
docs/canonical/RCA_EVIDENCE_CLOSURE_PROTOCOL_AMENDMENT_V1_1.md,docs/RCA_EVIDENCE_CLOSURE_PROTOCOL_AMENDMENT_V1_1.md,9342e06db91945be2e44703437229ba45b18bda8,92078af71e5f7aa52cec75fc9e02ae7dd6644199,859105507862cc05605909abd962845823078e8337aeafa01b60cac7c661c04c,859105507862cc05605909abd962845823078e8337aeafa01b60cac7c661c04c,CANONICAL,direct thesis evidence or authoritative interpretation,true,COPIED,byte-identical copy of committed frozen evidence,
docs/canonical/RCA_EVIDENCE_INDEX.md,docs/RCA_EVIDENCE_INDEX.md,9342e06db91945be2e44703437229ba45b18bda8,5ba06319ee858c38271644c7cbfe3f48d1730ab8,76a8df55036bc741c64bdeda6651d6f8801f3805eea470bf82a6f33f043f5f43,76a8df55036bc741c64bdeda6651d6f8801f3805eea470bf82a6f33f043f5f43,CANONICAL,direct thesis evidence or authoritative interpretation,true,COPIED,byte-identical copy of committed frozen evidence,
docs/canonical/RCA_FINAL_SCIENTIFIC_FREEZE_V1.md,docs/RCA_FINAL_SCIENTIFIC_FREEZE_V1.md,9342e06db91945be2e44703437229ba45b18bda8,ccd78dbb27f276e424c9671df63f4fd594edb585,d0a3782d1835d986a59bf8f23e120c8dc14944ad8bf10f3698917d50ae4468d0,d0a3782d1835d986a59bf8f23e120c8dc14944ad8bf10f3698917d50ae4468d0,CANONICAL,direct thesis evidence or authoritative interpretation,true,COPIED,byte-identical copy of committed frozen evidence,
docs/canonical/RCA_THESIS_CLAIM_MATRIX.md,docs/RCA_THESIS_CLAIM_MATRIX.md,9342e06db91945be2e44703437229ba45b18bda8,927d66130b2ab2fdd991a03979b43fe57ca6308f,01ff974721b68ab370445856b87c0ba1d38c68a9c1a2882d01ea865f54df275e,01ff974721b68ab370445856b87c0ba1d38c68a9c1a2882d01ea865f54df275e,CANONICAL,direct thesis evidence or authoritative interpretation,true,COPIED,byte-identical copy of committed frozen evidence,
docs/canonical/RCA_THESIS_RESULTS_PACKAGE.md,docs/RCA_THESIS_RESULTS_PACKAGE.md,9342e06db91945be2e44703437229ba45b18bda8,cc3f68f5042e43f87e3ede86b504ecb8d05ff7e7,73c7d2345353d8bfb35e751da5926688dc28f4f61cc4777b063d396433bb230c,73c7d2345353d8bfb35e751da5926688dc28f4f61cc4777b063d396433bb230c,CANONICAL,direct thesis evidence or authoritative interpretation,true,COPIED,byte-identical copy of committed frozen evidence,
docs/canonical/TELEMETRY_INFORMATION_LOSS_AUDIT_V1_1.md,docs/TELEMETRY_INFORMATION_LOSS_AUDIT_V1_1.md,9342e06db91945be2e44703437229ba45b18bda8,3463fdb5c4464cbc672d1ef9bec8b82d0861040b,87cf8f58f2213693b0c569bb67b125b858fcde5a648357e5a723ee63d2e28c47,87cf8f58f2213693b0c569bb67b125b858fcde5a648357e5a723ee63d2e28c47,CANONICAL,direct thesis evidence or authoritative interpretation,true,COPIED,byte-identical copy of committed frozen evidence,
docs/canonical/TRACE_ERROR_REPRESENTATION_INVARIANT.md,docs/TRACE_ERROR_REPRESENTATION_INVARIANT.md,9342e06db91945be2e44703437229ba45b18bda8,e547fced51108775f5ad0838d9fe517f05a7c9f1,5a74abffa0bb25f97be87bfa211292b5ac7e39c078cc444bfd2cfe59b355fe2c,5a74abffa0bb25f97be87bfa211292b5ac7e39c078cc444bfd2cfe59b355fe2c,CANONICAL,direct thesis evidence or authoritative interpretation,true,COPIED,byte-identical copy of committed frozen evidence,
docs/historical_superseded/LEGACY_ASSET_MAP.md,docs/LEGACY_ASSET_MAP.md,9342e06db91945be2e44703437229ba45b18bda8,c957176aa6c1feb2d51882894ce9f6b36db404e3,e553ca6bd21de539dc22120cc6086d255de069679212d24279248ed9c761abd6,e553ca6bd21de539dc22120cc6086d255de069679212d24279248ed9c761abd6,HISTORICAL_SUPERSEDED,historical context only; not canonical metrics,true,COPIED,byte-identical copy of committed frozen evidence,Historical or development documents are retained with their class and use boundary.
docs/historical_superseded/OPT_FINAL_EVIDENCE_SUMMARY.md,docs/OPT_FINAL_EVIDENCE_SUMMARY.md,9342e06db91945be2e44703437229ba45b18bda8,820bb3e4fc76e53c32b8caf65b28c75b58d37e8a,4a48c6b39b31bcd7531979a786c042d803e35be5fcac4240ae518e64c5470fd2,4a48c6b39b31bcd7531979a786c042d803e35be5fcac4240ae518e64c5470fd2,HISTORICAL_SUPERSEDED,historical context only; not canonical metrics,true,COPIED,byte-identical copy of committed frozen evidence,Historical or development documents are retained with their class and use boundary.
docs/historical_superseded/OPT_HISTORICAL_COMPATIBILITY_AUDIT.md,docs/OPT_HISTORICAL_COMPATIBILITY_AUDIT.md,9342e06db91945be2e44703437229ba45b18bda8,d5f2989341ae0630df1cf2dcec1ce99b0c3bc635,d112211d484377feebde993d0c25fefb7d460c813f170089b9f5ceea56de403e,d112211d484377feebde993d0c25fefb7d460c813f170089b9f5ceea56de403e,HISTORICAL_SUPERSEDED,historical context only; not canonical metrics,true,COPIED,byte-identical copy of committed frozen evidence,Historical or development documents are retained with their class and use boundary.
docs/historical_superseded/OPT_HISTORICAL_MODEL_INVENTORY.md,docs/OPT_HISTORICAL_MODEL_INVENTORY.md,9342e06db91945be2e44703437229ba45b18bda8,6738b1642b1a498c94954f44f9c5731c499e4d6c,9f9060fdf0065ae7f52ed514a7442a42f3eaeb19270d47cda90475284c4a495d,9f9060fdf0065ae7f52ed514a7442a42f3eaeb19270d47cda90475284c4a495d,HISTORICAL_SUPERSEDED,historical context only; not canonical metrics,true,COPIED,byte-identical copy of committed frozen evidence,Historical or development documents are retained with their class and use boundary.
docs/historical_superseded/OPT_HISTORICAL_REPLAY_RESULTS.md,docs/OPT_HISTORICAL_REPLAY_RESULTS.md,9342e06db91945be2e44703437229ba45b18bda8,dcc04f27119728a77b55da80753bdccc72b5c19d,7b03d005f3dd6bd0ff86e4a1dcc4b0deef6c91011858c2445af4044c333b54cd,7b03d005f3dd6bd0ff86e4a1dcc4b0deef6c91011858c2445af4044c333b54cd,HISTORICAL_SUPERSEDED,historical context only; not canonical metrics,true,COPIED,byte-identical copy of committed frozen evidence,Historical or development documents are retained with their class and use boundary.
docs/historical_superseded/OPT_TELEMETRY_INFORMATION_LOSS_AUDIT.md,docs/OPT_TELEMETRY_INFORMATION_LOSS_AUDIT.md,9342e06db91945be2e44703437229ba45b18bda8,cf0d226efb47cb1608bf92ef10a7fa9cdec8ff91,78300adf86ceaf439453e57d74fd26b3a83a286f24fb4571f65cd5966af57dd4,78300adf86ceaf439453e57d74fd26b3a83a286f24fb4571f65cd5966af57dd4,HISTORICAL_SUPERSEDED,historical context only; not canonical metrics,true,COPIED,byte-identical copy of committed frozen evidence,Historical or development documents are retained with their class and use boundary.
docs/historical_superseded/RCA_EVIDENCE_CLOSURE_FAILURE.md,docs/RCA_EVIDENCE_CLOSURE_FAILURE.md,9342e06db91945be2e44703437229ba45b18bda8,eda947691ae78a97308c751674a1f09f9552106e,1752c2ca9663ac0bc6dc8ba8e13ee0fa96e3c1d22f8e8ec08db20b66b45dfd93,1752c2ca9663ac0bc6dc8ba8e13ee0fa96e3c1d22f8e8ec08db20b66b45dfd93,HISTORICAL_SUPERSEDED,historical context only; not canonical metrics,true,COPIED,byte-identical copy of committed frozen evidence,Historical or development documents are retained with their class and use boundary.
docs/supporting/ANCHOR_FEASIBILITY_AUDIT.md,docs/ANCHOR_FEASIBILITY_AUDIT.md,9342e06db91945be2e44703437229ba45b18bda8,acce7c8ad626379a95acb82dcda7793b98a43d20,bf59643e1367edfb572171e884599104cd9e521650697fda7e9b842b6bdf677c,bf59643e1367edfb572171e884599104cd9e521650697fda7e9b842b6bdf677c,DIAGNOSTIC,limitation or post-hoc diagnostic; not confirmatory,true,COPIED,byte-identical copy of committed frozen evidence,Historical or development documents are retained with their class and use boundary.
docs/supporting/DATASET_AUDIT_RE2.md,docs/DATASET_AUDIT_RE2.md,9342e06db91945be2e44703437229ba45b18bda8,e5645fc3d7824ecb59aa39b9f02f6cea1015c911,1a4de60c11bfce889a6dd44b3c956f4891bff00be3fd6f4413f7b2658a82e6ba,1a4de60c11bfce889a6dd44b3c956f4891bff00be3fd6f4413f7b2658a82e6ba,SUPPORTING,"method, protocol, audit, or provenance context",true,COPIED,byte-identical copy of committed frozen evidence,
docs/supporting/EVALUATION_PROTOCOL.md,docs/EVALUATION_PROTOCOL.md,9342e06db91945be2e44703437229ba45b18bda8,738578f0254aea50aeb10e2af428cacd5fb4c160,a20bff16a0f8462531489a2d079c74ad1dd61fc066d64e4df7b2c645517876ec,a20bff16a0f8462531489a2d079c74ad1dd61fc066d64e4df7b2c645517876ec,SUPPORTING,"method, protocol, audit, or provenance context",true,COPIED,byte-identical copy of committed frozen evidence,
docs/supporting/FINAL_AUDIT_PROTOCOL_DEVIATIONS.md,docs/FINAL_AUDIT_PROTOCOL_DEVIATIONS.md,9342e06db91945be2e44703437229ba45b18bda8,333e9b2893340c0e8de52bb821ed741d4bcb8a62,88695491cb804109effc3c014efa3d9f9af3066fbb46b8b24256a34d68facf29,88695491cb804109effc3c014efa3d9f9af3066fbb46b8b24256a34d68facf29,SUPPORTING,"method, protocol, audit, or provenance context",true,COPIED,byte-identical copy of committed frozen evidence,
docs/supporting/FINAL_EVIDENCE_SUMMARY.md,docs/FINAL_EVIDENCE_SUMMARY.md,9342e06db91945be2e44703437229ba45b18bda8,4d87dfdeccd3ca16735d3c8b8cb6ea56e6be4962,ce12dbe6995168cc71ed6debfa56dd702cbf6fd40aad21390d179898b8c1cc7b,ce12dbe6995168cc71ed6debfa56dd702cbf6fd40aad21390d179898b8c1cc7b,SUPPORTING,"method, protocol, audit, or provenance context",true,COPIED,byte-identical copy of committed frozen evidence,
docs/supporting/FINAL_METHOD_DECISION.md,docs/FINAL_METHOD_DECISION.md,9342e06db91945be2e44703437229ba45b18bda8,6ad10877223127a476c0e81fce24b67fc7b19692,d19adc909b6951c4049b6175242240b3737d150164ea943e4319d56421b0d8db,d19adc909b6951c4049b6175242240b3737d150164ea943e4319d56421b0d8db,SUPPORTING,"method, protocol, audit, or provenance context",true,COPIED,byte-identical copy of committed frozen evidence,
docs/supporting/FINAL_RCA_CONTROL_AUDIT.md,docs/FINAL_RCA_CONTROL_AUDIT.md,9342e06db91945be2e44703437229ba45b18bda8,e92e4c831a5a5b989f8bf0a99f1cbfd6d636e8db,aad3960b074463a2499bd46658ba122ffb0df0ad13ab0f2ba9639d1b6c299bf2,aad3960b074463a2499bd46658ba122ffb0df0ad13ab0f2ba9639d1b6c299bf2,SUPPORTING,"method, protocol, audit, or provenance context",true,COPIED,byte-identical copy of committed frozen evidence,
docs/supporting/LEAKAGE_AUDIT.md,docs/LEAKAGE_AUDIT.md,9342e06db91945be2e44703437229ba45b18bda8,5aa689b9f5dd78b0e86bff851e2e8f9c93b1ffc8,df4453cfe254304fd21a20529c66ef13eab382d635e7501f80cdee9637859d4b,df4453cfe254304fd21a20529c66ef13eab382d635e7501f80cdee9637859d4b,SUPPORTING,"method, protocol, audit, or provenance context",true,COPIED,byte-identical copy of committed frozen evidence,
